station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2018-09-01,7,3,1,24,0,2816
AVC040,2018-09-01,7,7,1,24,0,2794
AVC040,2018-09-02,1,3,1,24,0,2110
AVC040,2018-09-02,1,7,1,24,0,2130
AVC040,2018-09-03,2,3,1,24,0,2037
AVC040,2018-09-03,2,7,1,24,0,2226
AVC040,2018-09-04,3,3,1,24,0,3234
AVC040,2018-09-04,3,7,1,24,0,3361
AVC040,2018-09-05,4,3,1,24,0,3161
AVC040,2018-09-05,4,7,1,24,0,3191
AVC040,2018-09-06,5,3,1,24,0,3318
AVC040,2018-09-06,5,7,1,24,0,3346
AVC040,2018-09-07,6,3,1,24,0,3739
AVC040,2018-09-07,6,7,1,24,0,3641
AVC040,2018-09-08,7,3,1,24,0,3143
AVC040,2018-09-08,7,7,1,24,0,3212
AVC040,2018-09-09,1,3,1,24,0,2331
AVC040,2018-09-09,1,7,1,24,0,2278
AVC040,2018-09-10,2,3,1,24,0,3347
AVC040,2018-09-10,2,7,1,24,0,3252
AVC040,2018-09-11,3,3,1,24,0,3310
AVC040,2018-09-11,3,7,1,24,0,3389
AVC040,2018-09-12,4,3,1,24,0,3317
AVC040,2018-09-12,4,7,1,24,0,3276
AVC040,2018-09-13,5,3,1,24,0,3456
AVC040,2018-09-13,5,7,1,24,0,3428
AVC040,2018-09-14,6,3,1,24,0,3840
AVC040,2018-09-14,6,7,1,24,0,3759
AVC040,2018-09-15,7,3,1,24,0,3006
AVC040,2018-09-15,7,7,1,24,0,2935
AVC040,2018-09-16,1,3,1,24,0,2319
AVC040,2018-09-16,1,7,1,24,0,2442
AVC040,2018-09-17,2,3,1,24,0,3486
AVC040,2018-09-17,2,7,1,24,0,3423
AVC040,2018-09-18,3,3,1,24,0,3649
AVC040,2018-09-18,3,7,1,24,0,3576
AVC040,2018-09-19,4,3,1,24,0,3524
AVC040,2018-09-19,4,7,1,24,0,3393
AVC040,2018-09-20,5,3,1,24,0,3628
AVC040,2018-09-20,5,7,1,24,0,3575
AVC040,2018-09-21,6,3,1,24,0,3326
AVC040,2018-09-21,6,7,1,24,0,3260
AVC040,2018-09-22,7,3,1,24,0,3035
AVC040,2018-09-22,7,7,1,24,0,3156
AVC040,2018-09-23,1,3,1,24,0,2245
AVC040,2018-09-23,1,7,1,24,0,2212
AVC040,2018-09-24,2,3,1,24,0,3184
AVC040,2018-09-24,2,7,1,24,0,3246
AVC040,2018-09-25,3,3,1,24,0,3519
AVC040,2018-09-25,3,7,1,24,0,3464
AVC040,2018-09-26,4,3,1,24,0,3326
AVC040,2018-09-26,4,7,1,24,0,3268
AVC040,2018-09-27,5,3,1,24,0,3545
AVC040,2018-09-27,5,7,1,24,0,3483
AVC040,2018-09-28,6,3,1,24,0,3970
AVC040,2018-09-28,6,7,1,24,0,3840
AVC040,2018-09-29,7,3,1,24,0,3119
AVC040,2018-09-29,7,7,1,24,0,3094
AVC040,2018-09-30,1,3,1,24,0,2219
AVC040,2018-09-30,1,7,1,24,0,2302
