station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2016-02-01,2,3,1,24,0,3343
AVC040,2016-02-01,2,7,1,24,0,3398
AVC040,2016-02-02,3,3,1,24,0,3325
AVC040,2016-02-02,3,7,1,24,0,3220
AVC040,2016-02-03,4,3,1,24,0,3296
AVC040,2016-02-03,4,7,1,24,0,3298
AVC040,2016-02-04,5,3,1,24,0,3218
AVC040,2016-02-04,5,7,1,24,0,3240
AVC040,2016-02-05,6,3,1,24,0,3576
AVC040,2016-02-05,6,7,1,24,0,3508
AVC040,2016-02-06,7,3,1,24,0,2777
AVC040,2016-02-06,7,7,1,24,0,2778
AVC040,2016-02-07,1,3,1,24,0,2005
AVC040,2016-02-07,1,7,1,24,0,2050
AVC040,2016-02-08,2,3,1,24,0,3056
AVC040,2016-02-08,2,7,1,24,0,3209
AVC040,2016-02-09,3,3,1,24,0,3225
AVC040,2016-02-09,3,7,1,24,0,3220
AVC040,2016-02-10,4,3,1,24,0,3337
AVC040,2016-02-10,4,7,1,24,0,3311
AVC040,2016-02-11,5,3,1,24,0,3563
AVC040,2016-02-11,5,7,1,24,0,3545
AVC040,2016-02-12,6,3,1,24,0,3793
AVC040,2016-02-12,6,7,1,24,0,3724
AVC040,2016-02-13,7,3,1,24,0,2976
AVC040,2016-02-13,7,7,1,24,0,2946
AVC040,2016-02-14,1,3,1,24,0,2192
AVC040,2016-02-14,1,7,1,24,0,2239
AVC040,2016-02-15,2,3,1,24,0,3002
AVC040,2016-02-15,2,7,1,24,0,3020
AVC040,2016-02-16,3,3,1,24,0,3373
AVC040,2016-02-16,3,7,1,24,0,3339
AVC040,2016-02-17,4,3,1,24,0,3452
AVC040,2016-02-17,4,7,1,24,0,3385
AVC040,2016-02-18,5,3,1,24,0,3468
AVC040,2016-02-18,5,7,1,24,0,3439
AVC040,2016-02-19,6,3,1,24,0,3830
AVC040,2016-02-19,6,7,1,24,0,3792
AVC040,2016-02-20,7,3,1,24,0,3065
AVC040,2016-02-20,7,7,1,24,0,3042
AVC040,2016-02-21,1,3,1,24,0,2128
AVC040,2016-02-21,1,7,1,24,0,2167
AVC040,2016-02-22,2,3,1,24,0,3207
AVC040,2016-02-22,2,7,1,24,0,3235
AVC040,2016-02-23,3,3,1,24,0,2997
AVC040,2016-02-23,3,7,1,24,0,3078
AVC040,2016-02-24,4,3,1,24,0,3258
AVC040,2016-02-24,4,7,1,24,0,3260
AVC040,2016-02-25,5,3,1,24,0,3320
AVC040,2016-02-25,5,7,1,24,0,3299
AVC040,2016-02-26,6,3,1,24,0,3801
AVC040,2016-02-26,6,7,1,24,0,3740
AVC040,2016-02-27,7,3,1,24,0,3051
AVC040,2016-02-27,7,7,1,24,0,3045
AVC040,2016-02-28,1,3,1,24,0,2187
AVC040,2016-02-28,1,7,1,24,0,2252
AVC040,2016-02-29,2,3,1,24,0,3095
AVC040,2016-02-29,2,7,1,24,0,3129
