station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2017-01-01,1,3,1,24,0,1940
AVC040,2017-01-01,1,7,1,24,0,1975
AVC040,2017-01-02,2,3,1,24,0,2263
AVC040,2017-01-02,2,7,1,24,0,2218
AVC040,2017-01-03,3,3,1,24,0,3057
AVC040,2017-01-03,3,7,1,24,0,3114
AVC040,2017-01-04,4,3,1,24,0,3047
AVC040,2017-01-04,4,7,1,24,0,3090
AVC040,2017-01-05,5,3,1,24,0,3040
AVC040,2017-01-05,5,7,1,24,0,3047
AVC040,2017-01-06,6,3,1,24,0,1988
AVC040,2017-01-06,6,7,1,24,0,1981
AVC040,2017-01-07,7,3,1,24,0,2091
AVC040,2017-01-07,7,7,1,24,0,2225
AVC040,2017-01-08,1,3,1,24,0,1841
AVC040,2017-01-08,1,7,1,24,0,1770
AVC040,2017-01-09,2,3,1,24,0,3186
AVC040,2017-01-09,2,7,1,24,0,3205
AVC040,2017-01-10,3,3,1,24,0,3300
AVC040,2017-01-10,3,7,1,24,0,3344
AVC040,2017-01-16,2,3,1,24,0,2702
AVC040,2017-01-16,2,7,1,24,0,2778
AVC040,2017-01-17,3,3,1,24,0,3192
AVC040,2017-01-17,3,7,1,24,0,3209
AVC040,2017-01-18,4,3,1,24,0,3199
AVC040,2017-01-18,4,7,1,24,0,3160
AVC040,2017-01-19,5,3,1,24,0,3314
AVC040,2017-01-19,5,7,1,24,0,3299
AVC040,2017-01-20,6,3,1,24,0,3486
AVC040,2017-01-20,6,7,1,24,0,3468
AVC040,2017-01-21,7,3,1,24,0,2792
AVC040,2017-01-21,7,7,1,24,0,2790
AVC040,2017-01-22,1,3,1,24,0,2014
AVC040,2017-01-22,1,7,1,24,0,1960
AVC040,2017-01-23,2,3,1,24,0,3047
AVC040,2017-01-23,2,7,1,24,0,3032
AVC040,2017-01-24,3,3,1,24,0,3113
AVC040,2017-01-24,3,7,1,24,0,3101
AVC040,2017-01-25,4,3,1,24,0,3217
AVC040,2017-01-25,4,7,1,24,0,3180
AVC040,2017-01-26,5,3,1,24,0,3204
AVC040,2017-01-26,5,7,1,24,0,3211
AVC040,2017-01-27,6,3,1,24,0,3570
AVC040,2017-01-27,6,7,1,24,0,3495
AVC040,2017-01-28,7,3,1,24,0,2737
AVC040,2017-01-28,7,7,1,24,0,2728
AVC040,2017-01-29,1,3,1,24,0,2050
AVC040,2017-01-29,1,7,1,24,0,2082
AVC040,2017-01-30,2,3,1,24,0,3224
AVC040,2017-01-30,2,7,1,24,0,3323
AVC040,2017-01-31,3,3,1,24,0,3186
AVC040,2017-01-31,3,7,1,24,0,3242
