station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2017-07-01,7,3,1,24,0,3303
AVC040,2017-07-01,7,7,1,24,0,3136
AVC040,2017-07-02,1,3,1,24,0,2398
AVC040,2017-07-02,1,7,1,24,0,2391
AVC040,2017-07-03,2,3,1,24,0,3157
AVC040,2017-07-03,2,7,1,24,0,3154
AVC040,2017-07-04,3,3,1,24,0,2578
AVC040,2017-07-04,3,7,1,24,0,2578
AVC040,2017-07-05,4,3,1,24,0,3639
AVC040,2017-07-05,4,7,1,24,0,3534
AVC040,2017-07-06,5,3,1,24,0,3830
AVC040,2017-07-06,5,7,1,24,0,3676
AVC040,2017-07-07,6,3,1,24,0,4085
AVC040,2017-07-07,6,7,1,24,0,3876
AVC040,2017-07-08,7,3,1,24,0,3037
AVC040,2017-07-08,7,7,1,24,0,2912
AVC040,2017-07-09,1,3,1,24,0,2429
AVC040,2017-07-09,1,7,1,24,0,2371
AVC040,2017-07-10,2,3,1,24,0,3611
AVC040,2017-07-10,2,7,1,24,0,3473
AVC040,2017-07-11,3,3,1,24,0,3578
AVC040,2017-07-11,3,7,1,24,0,3457
AVC040,2017-07-12,4,3,1,24,0,3601
AVC040,2017-07-12,4,7,1,24,0,3533
AVC040,2017-07-13,5,3,1,24,0,3760
AVC040,2017-07-13,5,7,1,24,0,3686
AVC040,2017-07-14,6,3,1,24,0,4003
AVC040,2017-07-14,6,7,1,24,0,3778
AVC040,2017-07-15,7,3,1,24,0,3116
AVC040,2017-07-15,7,7,1,24,0,2995
AVC040,2017-07-16,1,3,1,24,0,2406
AVC040,2017-07-16,1,7,1,24,0,2423
AVC040,2017-07-17,2,3,1,24,0,3582
AVC040,2017-07-17,2,7,1,24,0,3517
AVC040,2017-07-18,3,3,1,24,0,3623
AVC040,2017-07-18,3,7,1,24,0,3465
AVC040,2017-07-19,4,3,1,24,0,3518
AVC040,2017-07-19,4,7,1,24,0,3482
AVC040,2017-07-20,5,3,1,24,0,3715
AVC040,2017-07-20,5,7,1,24,0,3566
AVC040,2017-07-21,6,3,1,24,0,3923
AVC040,2017-07-21,6,7,1,24,0,3738
AVC040,2017-07-22,7,3,1,24,0,3001
AVC040,2017-07-22,7,7,1,24,0,2905
AVC040,2017-07-23,1,3,1,24,0,2257
AVC040,2017-07-23,1,7,1,24,0,2330
AVC040,2017-07-24,2,3,1,24,0,3556
AVC040,2017-07-24,2,7,1,24,0,3457
AVC040,2017-07-25,3,3,1,24,0,3588
AVC040,2017-07-25,3,7,1,24,0,3490
AVC040,2017-07-26,4,3,1,24,0,3549
AVC040,2017-07-26,4,7,1,24,0,3558
AVC040,2017-07-27,5,3,1,24,0,3671
AVC040,2017-07-27,5,7,1,24,0,3573
AVC040,2017-07-28,6,3,1,24,0,3834
AVC040,2017-07-28,6,7,1,24,0,3701
AVC040,2017-07-29,7,3,1,24,0,3113
AVC040,2017-07-29,7,7,1,24,0,3004
AVC040,2017-07-30,1,3,1,24,0,2351
AVC040,2017-07-30,1,7,1,24,0,2462
AVC040,2017-07-31,2,3,1,24,0,3380
AVC040,2017-07-31,2,7,1,24,0,3387
