station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2015-11-01,1,3,1,24,0,2205
AVC040,2015-11-01,1,7,1,24,0,2246
AVC040,2015-11-02,2,3,1,24,0,3080
AVC040,2015-11-02,2,7,1,24,0,3088
AVC040,2015-11-03,3,3,1,24,0,3306
AVC040,2015-11-03,3,7,1,24,0,3365
AVC040,2015-11-04,4,3,1,24,0,3280
AVC040,2015-11-04,4,7,1,24,0,3307
AVC040,2015-11-05,5,3,1,24,0,3188
AVC040,2015-11-05,5,7,1,24,0,3192
AVC040,2015-11-06,6,3,1,24,0,3659
AVC040,2015-11-06,6,7,1,24,0,3597
AVC040,2015-11-07,7,3,1,24,0,3046
AVC040,2015-11-07,7,7,1,24,0,3088
AVC040,2015-11-08,1,3,1,24,0,2188
AVC040,2015-11-08,1,7,1,24,0,2239
AVC040,2015-11-09,2,3,1,24,0,3226
AVC040,2015-11-09,2,7,1,24,0,3252
AVC040,2015-11-10,3,3,1,24,0,3313
AVC040,2015-11-10,3,7,1,24,0,3361
AVC040,2015-11-11,4,3,1,24,0,3147
AVC040,2015-11-11,4,7,1,24,0,3088
AVC040,2015-11-12,5,3,1,24,0,3298
AVC040,2015-11-12,5,7,1,24,0,3344
AVC040,2015-11-13,6,3,1,24,0,3844
AVC040,2015-11-13,6,7,1,24,0,3835
AVC040,2015-11-14,7,3,1,24,0,3011
AVC040,2015-11-14,7,7,1,24,0,2986
AVC040,2015-11-15,1,3,1,24,0,2116
AVC040,2015-11-15,1,7,1,24,0,2205
AVC040,2015-11-16,2,3,1,24,0,3025
AVC040,2015-11-16,2,7,1,24,0,3120
AVC040,2015-11-17,3,3,1,24,0,3120
AVC040,2015-11-17,3,7,1,24,0,3095
AVC040,2015-11-18,4,3,1,24,0,3206
AVC040,2015-11-18,4,7,1,24,0,3264
AVC040,2015-11-19,5,3,1,24,0,3332
AVC040,2015-11-19,5,7,1,24,0,3311
AVC040,2015-11-20,6,3,1,24,0,3892
AVC040,2015-11-20,6,7,1,24,0,3736
AVC040,2015-11-21,7,3,1,24,0,2739
AVC040,2015-11-21,7,7,1,24,0,2837
AVC040,2015-11-22,1,3,1,24,0,2118
AVC040,2015-11-22,1,7,1,24,0,2205
AVC040,2015-11-23,2,3,1,24,0,3238
AVC040,2015-11-23,2,7,1,24,0,3228
AVC040,2015-11-24,3,3,1,24,0,3529
AVC040,2015-11-24,3,7,1,24,0,3522
AVC040,2015-11-25,4,3,1,24,0,3432
AVC040,2015-11-25,4,7,1,24,0,3329
AVC040,2015-11-26,5,3,1,24,0,2377
AVC040,2015-11-26,5,7,1,24,0,2415
AVC040,2015-11-27,6,3,1,24,0,2110
AVC040,2015-11-27,6,7,1,24,0,2158
AVC040,2015-11-28,7,3,1,24,0,1746
AVC040,2015-11-28,7,7,1,24,0,1921
AVC040,2015-11-29,1,3,1,24,0,1993
AVC040,2015-11-29,1,7,1,24,0,2036
AVC040,2015-11-30,2,3,1,24,0,2921
AVC040,2015-11-30,2,7,1,24,0,2974
