station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2017-09-01,6,3,1,24,0,4285
AVC040,2017-09-01,6,7,1,24,0,3924
AVC040,2017-09-02,7,3,1,24,0,2926
AVC040,2017-09-02,7,7,1,24,0,2834
AVC040,2017-09-03,1,3,1,24,0,2313
AVC040,2017-09-03,1,7,1,24,0,2307
AVC040,2017-09-04,2,3,1,24,0,2312
AVC040,2017-09-04,2,7,1,24,0,2485
AVC040,2017-09-05,3,3,1,24,0,3652
AVC040,2017-09-05,3,7,1,24,0,3710
AVC040,2017-09-06,4,3,1,24,0,3498
AVC040,2017-09-06,4,7,1,24,0,3499
AVC040,2017-09-07,5,3,1,24,0,3699
AVC040,2017-09-07,5,7,1,24,0,3570
AVC040,2017-09-08,6,3,1,24,0,4106
AVC040,2017-09-08,6,7,1,24,0,3929
AVC040,2017-09-09,7,3,1,24,0,3155
AVC040,2017-09-09,7,7,1,24,0,3074
AVC040,2017-09-10,1,3,1,24,0,2438
AVC040,2017-09-10,1,7,1,24,0,2443
AVC040,2017-09-11,2,3,1,24,0,3505
AVC040,2017-09-11,2,7,1,24,0,3540
AVC040,2017-09-12,3,3,1,24,0,3517
AVC040,2017-09-12,3,7,1,24,0,3446
AVC040,2017-09-13,4,3,1,24,0,3614
AVC040,2017-09-13,4,7,1,24,0,3601
AVC040,2017-09-14,5,3,1,24,0,3860
AVC040,2017-09-14,5,7,1,24,0,3761
AVC040,2017-09-15,6,3,1,24,0,4154
AVC040,2017-09-15,6,7,1,24,0,4073
AVC040,2017-09-16,7,3,1,24,0,2983
AVC040,2017-09-16,7,7,1,24,0,2938
AVC040,2017-09-17,1,3,1,24,0,2223
AVC040,2017-09-17,1,7,1,24,0,2290
AVC040,2017-09-18,2,3,1,24,0,3455
AVC040,2017-09-18,2,7,1,24,0,3480
AVC040,2017-09-19,3,3,1,24,0,3746
AVC040,2017-09-19,3,7,1,24,0,3667
AVC040,2017-09-20,4,3,1,24,0,3711
AVC040,2017-09-20,4,7,1,24,0,3556
AVC040,2017-09-21,5,3,1,24,0,3708
AVC040,2017-09-21,5,7,1,24,0,3539
AVC040,2017-09-22,6,3,1,24,0,4072
AVC040,2017-09-22,6,7,1,24,0,3948
AVC040,2017-09-23,7,3,1,24,0,3432
AVC040,2017-09-23,7,7,1,24,0,3477
AVC040,2017-09-24,1,3,1,24,0,2549
AVC040,2017-09-24,1,7,1,24,0,2533
AVC040,2017-09-25,2,3,1,24,0,3454
AVC040,2017-09-25,2,7,1,24,0,3496
AVC040,2017-09-26,3,3,1,24,0,3203
AVC040,2017-09-26,3,7,1,24,0,3198
AVC040,2017-09-27,4,3,1,24,0,3271
AVC040,2017-09-27,4,7,1,24,0,3241
AVC040,2017-09-28,5,3,1,24,0,3453
AVC040,2017-09-28,5,7,1,24,0,3492
AVC040,2017-09-29,6,3,1,24,0,3999
AVC040,2017-09-29,6,7,1,24,0,3975
AVC040,2017-09-30,7,3,1,24,0,3307
AVC040,2017-09-30,7,7,1,24,0,3334
