station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2017-10-01,1,3,1,24,0,2365
AVC040,2017-10-01,1,7,1,24,0,2475
AVC040,2017-10-02,2,3,1,24,0,3556
AVC040,2017-10-02,2,7,1,24,0,3526
AVC040,2017-10-03,3,3,1,24,0,3645
AVC040,2017-10-03,3,7,1,24,0,3684
AVC040,2017-10-04,4,3,1,24,0,3175
AVC040,2017-10-04,4,7,1,24,0,3216
AVC040,2017-10-05,5,3,1,24,0,3555
AVC040,2017-10-05,5,7,1,24,0,3559
AVC040,2017-10-06,6,3,1,24,0,4073
AVC040,2017-10-06,6,7,1,24,0,3945
AVC040,2017-10-07,7,3,1,24,0,3037
AVC040,2017-10-07,7,7,1,24,0,3053
AVC040,2017-10-08,1,3,1,24,0,2495
AVC040,2017-10-08,1,7,1,24,0,2520
AVC040,2017-10-09,2,3,1,24,0,3360
AVC040,2017-10-09,2,7,1,24,0,3437
AVC040,2017-10-10,3,3,1,24,0,3433
AVC040,2017-10-10,3,7,1,24,0,3523
AVC040,2017-10-11,4,3,1,24,0,3556
AVC040,2017-10-11,4,7,1,24,0,3555
AVC040,2017-10-12,5,3,1,24,0,3644
AVC040,2017-10-12,5,7,1,24,0,3665
AVC040,2017-10-13,6,3,1,24,0,4108
AVC040,2017-10-13,6,7,1,24,0,4083
AVC040,2017-10-14,7,3,1,24,0,3570
AVC040,2017-10-14,7,7,1,24,0,3525
