station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2020-03-01,1,3,1,24,0,2414
AVC040,2020-03-01,1,7,1,24,0,2381
AVC040,2020-03-02,2,3,1,24,0,3342
AVC040,2020-03-02,2,7,1,24,0,3285
AVC040,2020-03-03,3,3,1,24,0,3515
AVC040,2020-03-03,3,7,1,24,0,3513
AVC040,2020-03-04,4,3,1,24,0,3396
AVC040,2020-03-04,4,7,1,24,0,3393
AVC040,2020-03-05,5,3,1,24,0,3471
AVC040,2020-03-05,5,7,1,24,0,3390
AVC040,2020-03-06,6,3,1,24,0,3685
AVC040,2020-03-06,6,7,1,24,0,3705
AVC040,2020-03-07,7,3,1,24,0,3005
AVC040,2020-03-07,7,7,1,24,0,2942
AVC040,2020-03-09,2,3,1,24,0,3270
AVC040,2020-03-09,2,7,1,24,0,3206
AVC040,2020-03-10,3,3,1,24,0,3422
AVC040,2020-03-10,3,7,1,24,0,3406
AVC040,2020-03-11,4,3,1,24,0,3431
AVC040,2020-03-11,4,7,1,24,0,3429
AVC040,2020-03-12,5,3,1,24,0,3560
AVC040,2020-03-12,5,7,1,24,0,3540
AVC040,2020-03-13,6,3,1,24,0,3497
AVC040,2020-03-13,6,7,1,24,0,3368
AVC040,2020-03-14,7,3,1,24,0,2587
AVC040,2020-03-14,7,7,1,24,0,2496
AVC040,2020-03-15,1,3,1,24,0,1942
AVC040,2020-03-15,1,7,1,24,0,1869
AVC040,2020-03-16,2,3,1,24,0,2891
AVC040,2020-03-16,2,7,1,24,0,2819
AVC040,2020-03-17,3,3,1,24,0,2766
AVC040,2020-03-17,3,7,1,24,0,2709
AVC040,2020-03-18,4,3,1,24,0,2708
AVC040,2020-03-18,4,7,1,24,0,2666
AVC040,2020-03-19,5,3,1,24,0,2550
AVC040,2020-03-19,5,7,1,24,0,2497
AVC040,2020-03-20,6,3,1,24,0,2650
AVC040,2020-03-20,6,7,1,24,0,2584
AVC040,2020-03-21,7,3,1,24,0,1864
AVC040,2020-03-21,7,7,1,24,0,1773
AVC040,2020-03-22,1,3,1,24,0,1306
AVC040,2020-03-22,1,7,1,24,0,1318
AVC040,2020-03-23,2,3,1,24,0,2450
AVC040,2020-03-23,2,7,1,24,0,2395
AVC040,2020-03-24,3,3,1,24,0,2497
AVC040,2020-03-24,3,7,1,24,0,2426
AVC040,2020-03-25,4,3,1,24,0,2522
AVC040,2020-03-25,4,7,1,24,0,2515
AVC040,2020-03-26,5,3,1,24,0,2555
AVC040,2020-03-26,5,7,1,24,0,2446
AVC040,2020-03-27,6,3,1,24,0,2623
AVC040,2020-03-27,6,7,1,24,0,2525
AVC040,2020-03-28,7,3,1,24,0,1836
AVC040,2020-03-28,7,7,1,24,0,1794
AVC040,2020-03-29,1,3,1,24,0,1416
AVC040,2020-03-29,1,7,1,24,0,1451
AVC040,2020-03-30,2,3,1,24,0,2312
AVC040,2020-03-30,2,7,1,24,0,2297
AVC040,2020-03-31,3,3,1,24,0,2280
AVC040,2020-03-31,3,7,1,24,0,2245
