station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2015-02-01,1,3,1,24,0,1854
AVC040,2015-02-01,1,7,1,24,0,1811
AVC040,2015-02-02,2,3,1,24,0,2916
AVC040,2015-02-02,2,7,1,24,0,2954
AVC040,2015-02-03,3,3,1,24,0,3086
AVC040,2015-02-03,3,7,1,24,0,3111
AVC040,2015-02-04,4,3,1,24,0,2963
AVC040,2015-02-04,4,7,1,24,0,2950
AVC040,2015-02-05,5,3,1,24,0,3173
AVC040,2015-02-05,5,7,1,24,0,3170
AVC040,2015-02-06,6,3,1,24,0,3539
AVC040,2015-02-06,6,7,1,24,0,3472
AVC040,2015-02-07,7,3,1,24,0,2785
AVC040,2015-02-07,7,7,1,24,0,2724
AVC040,2015-02-08,1,3,1,24,0,2052
AVC040,2015-02-08,1,7,1,24,0,2124
AVC040,2015-02-09,2,3,1,24,0,3002
AVC040,2015-02-09,2,7,1,24,0,3003
AVC040,2015-02-10,3,3,1,24,0,3224
AVC040,2015-02-10,3,7,1,24,0,3220
AVC040,2015-02-11,4,3,1,24,0,3201
AVC040,2015-02-11,4,7,1,24,0,3286
AVC040,2015-02-12,5,3,1,24,0,3110
AVC040,2015-02-12,5,7,1,24,0,3076
AVC040,2015-02-13,6,3,1,24,0,3553
AVC040,2015-02-13,6,7,1,24,0,3537
AVC040,2015-02-14,7,3,1,24,0,3108
AVC040,2015-02-14,7,7,1,24,0,3142
AVC040,2015-02-15,1,3,1,24,0,1863
AVC040,2015-02-15,1,7,1,24,0,1944
AVC040,2015-02-16,2,3,1,24,0,1343
AVC040,2015-02-16,2,7,1,24,0,1325
AVC040,2015-02-17,3,3,1,24,0,2834
AVC040,2015-02-17,3,7,1,24,0,2769
AVC040,2015-02-18,4,3,1,24,0,3112
AVC040,2015-02-18,4,7,1,24,0,3033
AVC040,2015-02-19,5,3,1,24,0,3348
AVC040,2015-02-19,5,7,1,24,0,3259
AVC040,2015-02-20,6,3,1,24,0,3458
AVC040,2015-02-20,6,7,1,24,0,3417
AVC040,2015-02-21,7,3,1,24,0,2629
AVC040,2015-02-21,7,7,1,24,0,2714
AVC040,2015-02-22,1,3,1,24,0,1327
AVC040,2015-02-22,1,7,1,24,0,1321
AVC040,2015-02-23,2,3,1,24,0,1947
AVC040,2015-02-23,2,7,1,24,0,1948
AVC040,2015-02-24,3,3,1,24,0,2221
AVC040,2015-02-24,3,7,1,24,0,2282
AVC040,2015-02-25,4,3,1,24,0,3227
AVC040,2015-02-25,4,7,1,24,0,3184
AVC040,2015-02-26,5,3,1,24,0,3241
AVC040,2015-02-26,5,7,1,24,0,3178
AVC040,2015-02-27,6,3,1,24,0,2896
AVC040,2015-02-27,6,7,1,24,0,2930
AVC040,2015-02-28,7,3,1,24,0,929
AVC040,2015-02-28,7,7,1,24,0,932
