station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2016-12-22,5,3,1,24,0,3314
AVC040,2016-12-22,5,7,1,24,0,3261
AVC040,2016-12-23,6,3,1,24,0,3152
AVC040,2016-12-23,6,7,1,24,0,3080
AVC040,2016-12-24,7,3,1,24,0,2430
AVC040,2016-12-24,7,7,1,24,0,2361
AVC040,2016-12-25,1,3,1,24,0,2051
AVC040,2016-12-25,1,7,1,24,0,2050
AVC040,2016-12-26,2,3,1,24,0,2180
AVC040,2016-12-26,2,7,1,24,0,2274
AVC040,2016-12-27,3,3,1,24,0,2902
AVC040,2016-12-27,3,7,1,24,0,2927
AVC040,2016-12-28,4,3,1,24,0,3009
AVC040,2016-12-28,4,7,1,24,0,3057
AVC040,2016-12-29,5,3,1,24,0,3002
AVC040,2016-12-29,5,7,1,24,0,2990
AVC040,2016-12-30,6,3,1,24,0,3217
AVC040,2016-12-30,6,7,1,24,0,3294
AVC040,2016-12-31,7,3,1,24,0,2368
AVC040,2016-12-31,7,7,1,24,0,2346
