station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2018-02-01,5,3,1,24,0,3440
AVC040,2018-02-01,5,7,1,24,0,3398
AVC040,2018-02-02,6,3,1,24,0,3775
AVC040,2018-02-02,6,7,1,24,0,3740
AVC040,2018-02-03,7,3,1,24,0,2819
AVC040,2018-02-03,7,7,1,24,0,2880
AVC040,2018-02-04,1,3,1,24,0,1997
AVC040,2018-02-04,1,7,1,24,0,2067
AVC040,2018-02-05,2,3,1,24,0,3129
AVC040,2018-02-05,2,7,1,24,0,3156
AVC040,2018-02-06,3,3,1,24,0,2983
AVC040,2018-02-06,3,7,1,24,0,3022
AVC040,2018-02-07,4,3,1,24,0,3219
AVC040,2018-02-07,4,7,1,24,0,3148
AVC040,2018-02-08,5,3,1,24,0,3307
AVC040,2018-02-08,5,7,1,24,0,3261
AVC040,2018-02-09,6,3,1,24,0,3622
AVC040,2018-02-09,6,7,1,24,0,3514
AVC040,2018-02-10,7,3,1,24,0,2052
AVC040,2018-02-10,7,7,1,24,0,2044
AVC040,2018-02-11,1,3,1,24,0,1885
AVC040,2018-02-11,1,7,1,24,0,1886
AVC040,2018-02-12,2,3,1,24,0,3103
AVC040,2018-02-12,2,7,1,24,0,3100
AVC040,2018-02-13,3,3,1,24,0,3220
AVC040,2018-02-13,3,7,1,24,0,3231
AVC040,2018-02-14,4,3,1,24,0,3518
AVC040,2018-02-14,4,7,1,24,0,3489
AVC040,2018-02-15,5,3,1,24,0,3556
AVC040,2018-02-15,5,7,1,24,0,3530
AVC040,2018-02-16,6,3,1,24,0,3765
AVC040,2018-02-16,6,7,1,24,0,3765
AVC040,2018-02-17,7,3,1,24,0,2938
AVC040,2018-02-17,7,7,1,24,0,2937
AVC040,2018-02-18,1,3,1,24,0,2112
AVC040,2018-02-18,1,7,1,24,0,2130
AVC040,2018-02-19,2,3,1,24,0,3055
AVC040,2018-02-19,2,7,1,24,0,3070
AVC040,2018-02-20,3,3,1,24,0,2622
AVC040,2018-02-20,3,7,1,24,0,2595
AVC040,2018-02-21,4,3,1,24,0,2067
AVC040,2018-02-21,4,7,1,24,0,2056
AVC040,2018-02-22,5,3,1,24,0,1890
AVC040,2018-02-22,5,7,1,24,0,1923
AVC040,2018-02-23,6,3,1,24,0,3693
AVC040,2018-02-23,6,7,1,24,0,3678
AVC040,2018-02-24,7,3,1,24,0,2666
AVC040,2018-02-24,7,7,1,24,0,2639
AVC040,2018-02-25,1,3,1,24,0,2163
AVC040,2018-02-25,1,7,1,24,0,2265
AVC040,2018-02-26,2,3,1,24,0,3540
AVC040,2018-02-26,2,7,1,24,0,3568
AVC040,2018-02-27,3,3,1,24,0,3337
AVC040,2018-02-27,3,7,1,24,0,3269
AVC040,2018-02-28,4,3,1,24,0,3481
AVC040,2018-02-28,4,7,1,24,0,3393
