station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2015-06-01,2,3,1,24,0,3331
AVC040,2015-06-01,2,7,1,24,0,3436
AVC040,2015-06-02,3,3,1,24,0,3327
AVC040,2015-06-02,3,7,1,24,0,3421
AVC040,2015-06-03,4,3,1,24,0,3441
AVC040,2015-06-03,4,7,1,24,0,3526
AVC040,2015-06-04,5,3,1,24,0,3517
AVC040,2015-06-04,5,7,1,24,0,3594
AVC040,2015-06-05,6,3,1,24,0,3641
AVC040,2015-06-05,6,7,1,24,0,3774
AVC040,2015-06-06,7,3,1,24,0,2845
AVC040,2015-06-06,7,7,1,24,0,2933
AVC040,2015-06-07,1,3,1,24,0,2277
AVC040,2015-06-07,1,7,1,24,0,2393
AVC040,2015-06-08,2,3,1,24,0,3189
AVC040,2015-06-08,2,7,1,24,0,3375
AVC040,2015-06-09,3,3,1,24,0,3498
AVC040,2015-06-09,3,7,1,24,0,3529
AVC040,2015-06-10,4,3,1,24,0,3510
AVC040,2015-06-10,4,7,1,24,0,3601
AVC040,2015-06-11,5,3,1,24,0,3465
AVC040,2015-06-11,5,7,1,24,0,3647
AVC040,2015-06-12,6,3,1,24,0,3754
AVC040,2015-06-12,6,7,1,24,0,3776
AVC040,2015-06-13,7,3,1,24,0,2734
AVC040,2015-06-13,7,7,1,24,0,2788
AVC040,2015-06-14,1,3,1,24,0,2018
AVC040,2015-06-14,1,7,1,24,0,2041
AVC040,2015-06-15,2,3,1,24,0,3149
AVC040,2015-06-15,2,7,1,24,0,3132
AVC040,2015-06-16,3,3,1,24,0,3130
AVC040,2015-06-16,3,7,1,24,0,3148
AVC040,2015-06-17,4,3,1,24,0,3138
AVC040,2015-06-17,4,7,1,24,0,3143
AVC040,2015-06-18,5,3,1,24,0,2946
AVC040,2015-06-18,5,7,1,24,0,2895
AVC040,2015-06-19,6,3,1,24,0,3396
AVC040,2015-06-19,6,7,1,24,0,3534
AVC040,2015-06-20,7,3,1,24,0,2945
AVC040,2015-06-20,7,7,1,24,0,3039
AVC040,2015-06-21,1,3,1,24,0,2380
AVC040,2015-06-21,1,7,1,24,0,2492
AVC040,2015-06-22,2,3,1,24,0,3260
AVC040,2015-06-22,2,7,1,24,0,3398
AVC040,2015-06-23,3,3,1,24,0,3203
AVC040,2015-06-23,3,7,1,24,0,3429
AVC040,2015-06-24,4,3,1,24,0,3372
AVC040,2015-06-24,4,7,1,24,0,3549
AVC040,2015-06-25,5,3,1,24,0,3293
AVC040,2015-06-25,5,7,1,24,0,3444
AVC040,2015-06-26,6,3,1,24,0,3454
AVC040,2015-06-26,6,7,1,24,0,3623
AVC040,2015-06-27,7,3,1,24,0,2820
AVC040,2015-06-27,7,7,1,24,0,2962
AVC040,2015-06-28,1,3,1,24,0,2216
AVC040,2015-06-28,1,7,1,24,0,2394
AVC040,2015-06-29,2,3,1,24,0,3264
AVC040,2015-06-29,2,7,1,24,0,3508
AVC040,2015-06-30,3,3,1,24,0,3296
AVC040,2015-06-30,3,7,1,24,0,3444
