station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2016-08-01,2,3,1,24,0,0
AVC040,2016-08-01,2,7,1,24,0,0
AVC040,2016-08-02,3,3,1,24,0,0
AVC040,2016-08-02,3,7,1,24,0,0
AVC040,2016-08-03,4,3,1,24,0,0
AVC040,2016-08-03,4,7,1,24,0,0
AVC040,2016-08-04,5,3,1,24,0,0
AVC040,2016-08-04,5,7,1,24,0,0
AVC040,2016-08-05,6,3,1,24,0,0
AVC040,2016-08-05,6,7,1,24,0,0
AVC040,2016-08-06,7,3,1,24,0,0
AVC040,2016-08-06,7,7,1,24,0,0
AVC040,2016-08-07,1,3,1,24,0,0
AVC040,2016-08-07,1,7,1,24,0,0
AVC040,2016-08-08,2,3,1,24,0,0
AVC040,2016-08-08,2,7,1,24,0,0
AVC040,2016-08-09,3,3,1,24,0,0
AVC040,2016-08-09,3,7,1,24,0,0
AVC040,2016-08-10,4,3,1,24,0,0
AVC040,2016-08-10,4,7,1,24,0,0
AVC040,2016-08-11,5,3,1,24,0,0
AVC040,2016-08-11,5,7,1,24,0,0
AVC040,2016-08-12,6,3,1,24,0,0
AVC040,2016-08-12,6,7,1,24,0,0
AVC040,2016-08-13,7,3,1,24,0,0
AVC040,2016-08-13,7,7,1,24,0,0
AVC040,2016-08-14,1,3,1,24,0,0
AVC040,2016-08-14,1,7,1,24,0,0
AVC040,2016-08-15,2,3,1,24,0,0
AVC040,2016-08-15,2,7,1,24,0,0
AVC040,2016-08-16,3,3,1,24,0,0
AVC040,2016-08-16,3,7,1,24,0,0
AVC040,2016-08-17,4,3,1,24,0,0
AVC040,2016-08-17,4,7,1,24,0,0
AVC040,2016-08-18,5,3,1,24,0,0
AVC040,2016-08-18,5,7,1,24,0,0
AVC040,2016-08-19,6,3,1,24,0,0
AVC040,2016-08-19,6,7,1,24,0,0
AVC040,2016-08-20,7,3,1,24,0,0
AVC040,2016-08-20,7,7,1,24,0,0
AVC040,2016-08-21,1,3,1,24,0,0
AVC040,2016-08-21,1,7,1,24,0,0
AVC040,2016-08-22,2,3,1,24,0,0
AVC040,2016-08-22,2,7,1,24,0,0
AVC040,2016-08-23,3,3,1,24,0,0
AVC040,2016-08-23,3,7,1,24,0,0
AVC040,2016-08-24,4,3,1,24,0,0
AVC040,2016-08-24,4,7,1,24,0,0
AVC040,2016-08-25,5,3,1,24,0,20
AVC040,2016-08-25,5,7,1,24,0,0
AVC040,2016-08-26,6,3,1,24,0,23
AVC040,2016-08-26,6,7,1,24,0,0
