station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2017-06-01,5,3,1,24,0,3779
AVC040,2017-06-01,5,7,1,24,0,3641
AVC040,2017-06-02,6,3,1,24,0,3785
AVC040,2017-06-02,6,7,1,24,0,3735
AVC040,2017-06-03,7,3,1,24,0,2974
AVC040,2017-06-03,7,7,1,24,0,2922
AVC040,2017-06-04,1,3,1,24,0,2215
AVC040,2017-06-04,1,7,1,24,0,2380
AVC040,2017-06-05,2,3,1,24,0,3401
AVC040,2017-06-05,2,7,1,24,0,3346
AVC040,2017-06-06,3,3,1,24,0,3746
AVC040,2017-06-06,3,7,1,24,0,3566
AVC040,2017-06-07,4,3,1,24,0,3776
AVC040,2017-06-07,4,7,1,24,0,3541
AVC040,2017-06-08,5,3,1,24,0,3742
AVC040,2017-06-08,5,7,1,24,0,3647
AVC040,2017-06-09,6,3,1,24,0,4061
AVC040,2017-06-09,6,7,1,24,0,3910
AVC040,2017-06-10,7,3,1,24,0,2976
AVC040,2017-06-10,7,7,1,24,0,2956
AVC040,2017-06-11,1,3,1,24,0,2281
AVC040,2017-06-11,1,7,1,24,0,2433
AVC040,2017-06-12,2,3,1,24,0,3638
AVC040,2017-06-12,2,7,1,24,0,3494
AVC040,2017-06-13,3,3,1,24,0,3678
AVC040,2017-06-13,3,7,1,24,0,3474
AVC040,2017-06-14,4,3,1,24,0,3550
AVC040,2017-06-14,4,7,1,24,0,3410
AVC040,2017-06-15,5,3,1,24,0,3748
AVC040,2017-06-15,5,7,1,24,0,3596
AVC040,2017-06-16,6,3,1,24,0,4046
AVC040,2017-06-16,6,7,1,24,0,3869
AVC040,2017-06-17,7,3,1,24,0,3095
AVC040,2017-06-17,7,7,1,24,0,3060
AVC040,2017-06-18,1,3,1,24,0,2537
AVC040,2017-06-18,1,7,1,24,0,2634
AVC040,2017-06-19,2,3,1,24,0,3563
AVC040,2017-06-19,2,7,1,24,0,3406
AVC040,2017-06-20,3,3,1,24,0,3644
AVC040,2017-06-20,3,7,1,24,0,3470
AVC040,2017-06-21,4,3,1,24,0,3701
AVC040,2017-06-21,4,7,1,24,0,3567
AVC040,2017-06-22,5,3,1,24,0,3865
AVC040,2017-06-22,5,7,1,24,0,3707
AVC040,2017-06-23,6,3,1,24,0,3984
AVC040,2017-06-23,6,7,1,24,0,3743
AVC040,2017-06-24,7,3,1,24,0,2944
AVC040,2017-06-24,7,7,1,24,0,2836
AVC040,2017-06-25,1,3,1,24,0,2374
AVC040,2017-06-25,1,7,1,24,0,2526
AVC040,2017-06-26,2,3,1,24,0,3604
AVC040,2017-06-26,2,7,1,24,0,3509
AVC040,2017-06-27,3,3,1,24,0,3535
AVC040,2017-06-27,3,7,1,24,0,3483
AVC040,2017-06-28,4,3,1,24,0,3652
AVC040,2017-06-28,4,7,1,24,0,3483
AVC040,2017-06-29,5,3,1,24,0,3795
AVC040,2017-06-29,5,7,1,24,0,3639
AVC040,2017-06-30,6,3,1,24,0,3976
AVC040,2017-06-30,6,7,1,24,0,3735
