station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2016-05-01,1,3,1,24,0,2343
AVC040,2016-05-01,1,7,1,24,0,2372
AVC040,2016-05-02,2,3,1,24,0,3349
AVC040,2016-05-02,2,7,1,24,0,3357
AVC040,2016-05-03,3,3,1,24,0,3484
AVC040,2016-05-03,3,7,1,24,0,3440
AVC040,2016-05-04,4,3,1,24,0,3588
AVC040,2016-05-04,4,7,1,24,0,3582
AVC040,2016-05-05,5,3,1,24,0,3474
AVC040,2016-05-05,5,7,1,24,0,3505
AVC040,2016-05-06,6,3,1,24,0,3940
AVC040,2016-05-06,6,7,1,24,0,3739
AVC040,2016-05-07,7,3,1,24,0,3400
AVC040,2016-05-07,7,7,1,24,0,3431
AVC040,2016-05-08,1,3,1,24,0,2470
AVC040,2016-05-08,1,7,1,24,0,2594
AVC040,2016-05-09,2,3,1,24,0,3136
AVC040,2016-05-09,2,7,1,24,0,3126
AVC040,2016-05-10,3,3,1,24,0,3358
AVC040,2016-05-10,3,7,1,24,0,3431
AVC040,2016-05-11,4,3,1,24,0,3322
AVC040,2016-05-11,4,7,1,24,0,3421
AVC040,2016-05-12,5,3,1,24,0,3460
AVC040,2016-05-12,5,7,1,24,0,3467
AVC040,2016-05-13,6,3,1,24,0,3978
AVC040,2016-05-13,6,7,1,24,0,3897
AVC040,2016-05-14,7,3,1,24,0,3158
AVC040,2016-05-14,7,7,1,24,0,3158
AVC040,2016-05-15,1,3,1,24,0,2209
AVC040,2016-05-15,1,7,1,24,0,2228
AVC040,2016-05-16,2,3,1,24,0,3071
AVC040,2016-05-16,2,7,1,24,0,3124
AVC040,2016-05-17,3,3,1,24,0,3070
AVC040,2016-05-17,3,7,1,24,0,3125
AVC040,2016-05-18,4,3,1,24,0,3278
AVC040,2016-05-18,4,7,1,24,0,3220
AVC040,2016-05-19,5,3,1,24,0,3269
AVC040,2016-05-19,5,7,1,24,0,3341
AVC040,2016-05-20,6,3,1,24,0,3796
AVC040,2016-05-20,6,7,1,24,0,3727
AVC040,2016-05-21,7,3,1,24,0,2941
AVC040,2016-05-21,7,7,1,24,0,2946
AVC040,2016-05-22,1,3,1,24,0,2421
AVC040,2016-05-22,1,7,1,24,0,2457
AVC040,2016-05-23,2,3,1,24,0,3206
AVC040,2016-05-23,2,7,1,24,0,3278
AVC040,2016-05-24,3,3,1,24,0,3301
AVC040,2016-05-24,3,7,1,24,0,3367
AVC040,2016-05-25,4,3,1,24,0,3433
AVC040,2016-05-25,4,7,1,24,0,3520
AVC040,2016-05-26,5,3,1,24,0,3409
AVC040,2016-05-26,5,7,1,24,0,3380
AVC040,2016-05-27,6,3,1,24,0,3586
AVC040,2016-05-27,6,7,1,24,0,3452
AVC040,2016-05-28,7,3,1,24,0,2874
AVC040,2016-05-28,7,7,1,24,0,2873
AVC040,2016-05-29,1,3,1,24,0,2284
AVC040,2016-05-29,1,7,1,24,0,2359
AVC040,2016-05-30,2,3,1,24,0,2186
AVC040,2016-05-30,2,7,1,24,0,2399
AVC040,2016-05-31,3,3,1,24,0,3191
AVC040,2016-05-31,3,7,1,24,0,3200
