station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2023-06-01,5,3,1,24,0,3534
AVC040,2023-06-01,5,7,1,24,0,3460
AVC040,2023-06-02,6,3,1,24,0,3726
AVC040,2023-06-02,6,7,1,24,0,3634
AVC040,2023-06-03,7,3,1,24,0,2819
AVC040,2023-06-03,7,7,1,24,0,2761
AVC040,2023-06-04,1,3,1,24,0,2271
AVC040,2023-06-04,1,7,1,24,0,2222
AVC040,2023-06-05,2,3,1,24,0,3447
AVC040,2023-06-05,2,7,1,24,0,3327
AVC040,2023-06-06,3,3,1,24,0,3495
AVC040,2023-06-06,3,7,1,24,0,3361
AVC040,2023-06-07,4,3,1,24,0,3494
AVC040,2023-06-07,4,7,1,24,0,3367
AVC040,2023-06-08,5,3,1,24,0,3547
AVC040,2023-06-08,5,7,1,24,0,3447
AVC040,2023-06-09,6,3,1,24,0,3716
AVC040,2023-06-09,6,7,1,24,0,3499
AVC040,2023-06-10,7,3,1,24,0,2486
AVC040,2023-06-10,7,7,1,24,0,2439
AVC040,2023-06-11,1,3,1,24,0,2175
AVC040,2023-06-11,1,7,1,24,0,2182
AVC040,2023-06-12,2,3,1,24,0,3237
AVC040,2023-06-12,2,7,1,24,0,3193
AVC040,2023-06-13,3,3,1,24,0,3324
AVC040,2023-06-13,3,7,1,24,0,3258
AVC040,2023-06-14,4,3,1,24,0,3457
AVC040,2023-06-14,4,7,1,24,0,3356
AVC040,2023-06-15,5,3,1,24,0,3465
AVC040,2023-06-15,5,7,1,24,0,3296
AVC040,2023-06-16,6,3,1,24,0,3692
AVC040,2023-06-16,6,7,1,24,0,3596
AVC040,2023-06-17,7,3,1,24,0,2876
AVC040,2023-06-17,7,7,1,24,0,2714
AVC040,2023-06-18,1,3,1,24,0,2552
AVC040,2023-06-18,1,7,1,24,0,2673
AVC040,2023-06-19,2,3,1,24,0,3444
AVC040,2023-06-19,2,7,1,24,0,3283
AVC040,2023-06-20,3,3,1,24,0,3497
AVC040,2023-06-20,3,7,1,24,0,3449
AVC040,2023-06-21,4,3,1,24,0,3491
AVC040,2023-06-21,4,7,1,24,0,3504
AVC040,2023-06-22,5,3,1,24,0,3619
AVC040,2023-06-22,5,7,1,24,0,3533
AVC040,2023-06-23,6,3,1,24,0,3548
AVC040,2023-06-23,6,7,1,24,0,3445
AVC040,2023-06-24,7,3,1,24,0,2772
AVC040,2023-06-24,7,7,1,24,0,2708
AVC040,2023-06-25,1,3,1,24,0,2050
AVC040,2023-06-25,1,7,1,24,0,2037
AVC040,2023-06-26,2,3,1,24,0,3379
AVC040,2023-06-26,2,7,1,24,0,3288
AVC040,2023-06-27,3,3,1,24,0,3225
AVC040,2023-06-27,3,7,1,24,0,3136
AVC040,2023-06-28,4,3,1,24,0,3407
AVC040,2023-06-28,4,7,1,24,0,3301
AVC040,2023-06-29,5,3,1,24,0,3453
AVC040,2023-06-29,5,7,1,24,0,3404
AVC040,2023-06-30,6,3,1,24,0,3741
AVC040,2023-06-30,6,7,1,24,0,3622
