station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2017-11-01,4,3,1,24,0,3496
AVC040,2017-11-01,4,7,1,24,0,3515
AVC040,2017-11-02,5,3,1,24,0,3547
AVC040,2017-11-02,5,7,1,24,0,3591
AVC040,2017-11-03,6,3,1,24,0,3853
AVC040,2017-11-03,6,7,1,24,0,3816
AVC040,2017-11-04,7,3,1,24,0,3194
AVC040,2017-11-04,7,7,1,24,0,3197
AVC040,2017-11-05,1,3,1,24,0,2504
AVC040,2017-11-05,1,7,1,24,0,2431
AVC040,2017-11-06,2,3,1,24,0,3367
AVC040,2017-11-06,2,7,1,24,0,3408
AVC040,2017-11-07,3,3,1,24,0,3467
AVC040,2017-11-07,3,7,1,24,0,3451
AVC040,2017-11-08,4,3,1,24,0,3404
AVC040,2017-11-08,4,7,1,24,0,3497
AVC040,2017-11-09,5,3,1,24,0,3553
AVC040,2017-11-09,5,7,1,24,0,3544
AVC040,2017-11-10,6,3,1,24,0,3723
AVC040,2017-11-10,6,7,1,24,0,3654
AVC040,2017-11-11,7,3,1,24,0,3108
AVC040,2017-11-11,7,7,1,24,0,3107
AVC040,2017-11-12,1,3,1,24,0,2194
AVC040,2017-11-12,1,7,1,24,0,2277
AVC040,2017-11-13,2,3,1,24,0,3427
AVC040,2017-11-13,2,7,1,24,0,3446
AVC040,2017-11-14,3,3,1,24,0,3383
AVC040,2017-11-14,3,7,1,24,0,3306
AVC040,2017-11-15,4,3,1,24,0,3531
AVC040,2017-11-15,4,7,1,24,0,3505
AVC040,2017-11-16,5,3,1,24,0,3616
AVC040,2017-11-16,5,7,1,24,0,3655
AVC040,2017-11-17,6,3,1,24,0,4017
AVC040,2017-11-17,6,7,1,24,0,3827
AVC040,2017-11-18,7,3,1,24,0,3055
AVC040,2017-11-18,7,7,1,24,0,3074
AVC040,2017-11-19,1,3,1,24,0,2285
AVC040,2017-11-19,1,7,1,24,0,2344
AVC040,2017-11-20,2,3,1,24,0,3321
AVC040,2017-11-20,2,7,1,24,0,3356
AVC040,2017-11-21,3,3,1,24,0,3637
AVC040,2017-11-21,3,7,1,24,0,3510
AVC040,2017-11-22,4,3,1,24,0,3616
AVC040,2017-11-22,4,7,1,24,0,3484
AVC040,2017-11-23,5,3,1,24,0,2673
AVC040,2017-11-23,5,7,1,24,0,2623
AVC040,2017-11-24,6,3,1,24,0,2650
AVC040,2017-11-24,6,7,1,24,0,2786
AVC040,2017-11-25,7,3,1,24,0,2646
AVC040,2017-11-25,7,7,1,24,0,2738
AVC040,2017-11-26,1,3,1,24,0,2239
AVC040,2017-11-26,1,7,1,24,0,2377
AVC040,2017-11-27,2,3,1,24,0,3414
AVC040,2017-11-27,2,7,1,24,0,3456
AVC040,2017-11-28,3,3,1,24,0,3353
AVC040,2017-11-28,3,7,1,24,0,3471
AVC040,2017-11-29,4,3,1,24,0,3367
AVC040,2017-11-29,4,7,1,24,0,3375
AVC040,2017-11-30,5,3,1,24,0,3500
AVC040,2017-11-30,5,7,1,24,0,3432
