station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2018-10-01,2,3,1,24,0,3342
AVC040,2018-10-01,2,7,1,24,0,3356
AVC040,2018-10-02,3,3,1,24,0,3458
AVC040,2018-10-02,3,7,1,24,0,3477
AVC040,2018-10-03,4,3,1,24,0,3522
AVC040,2018-10-03,4,7,1,24,0,3545
AVC040,2018-10-04,5,3,1,24,0,3509
AVC040,2018-10-04,5,7,1,24,0,3498
AVC040,2018-10-05,6,3,1,24,0,3851
AVC040,2018-10-05,6,7,1,24,0,3724
AVC040,2018-10-06,7,3,1,24,0,2855
AVC040,2018-10-06,7,7,1,24,0,2777
AVC040,2018-10-07,1,3,1,24,0,2314
AVC040,2018-10-07,1,7,1,24,0,2268
AVC040,2018-10-08,2,3,1,24,0,3126
AVC040,2018-10-08,2,7,1,24,0,3076
AVC040,2018-10-09,3,3,1,24,0,3035
AVC040,2018-10-09,3,7,1,24,0,3065
AVC040,2018-10-10,4,3,1,24,0,3336
AVC040,2018-10-10,4,7,1,24,0,3329
AVC040,2018-10-11,5,3,1,24,0,3473
AVC040,2018-10-11,5,7,1,24,0,3442
AVC040,2018-10-12,6,3,1,24,0,3754
AVC040,2018-10-12,6,7,1,24,0,3661
AVC040,2018-10-13,7,3,1,24,0,2774
AVC040,2018-10-13,7,7,1,24,0,2800
AVC040,2018-10-14,1,3,1,24,0,2133
AVC040,2018-10-14,1,7,1,24,0,2139
AVC040,2018-10-15,2,3,1,24,0,3197
AVC040,2018-10-15,2,7,1,24,0,3217
AVC040,2018-10-16,3,3,1,24,0,3334
AVC040,2018-10-16,3,7,1,24,0,3401
AVC040,2018-10-17,4,3,1,24,0,3470
AVC040,2018-10-17,4,7,1,24,0,3413
AVC040,2018-10-18,5,3,1,24,0,3513
AVC040,2018-10-18,5,7,1,24,0,3452
AVC040,2018-10-19,6,3,1,24,0,3536
AVC040,2018-10-19,6,7,1,24,0,3462
AVC040,2018-10-20,7,3,1,24,0,3256
AVC040,2018-10-20,7,7,1,24,0,3259
AVC040,2018-10-21,1,3,1,24,0,2372
AVC040,2018-10-21,1,7,1,24,0,2417
AVC040,2018-10-22,2,3,1,24,0,3262
AVC040,2018-10-22,2,7,1,24,0,3315
AVC040,2018-10-23,3,3,1,24,0,3323
AVC040,2018-10-23,3,7,1,24,0,3348
AVC040,2018-10-24,4,3,1,24,0,3349
AVC040,2018-10-24,4,7,1,24,0,3372
AVC040,2018-10-25,5,3,1,24,0,3322
AVC040,2018-10-25,5,7,1,24,0,3312
AVC040,2018-10-26,6,3,1,24,0,3913
AVC040,2018-10-26,6,7,1,24,0,3830
AVC040,2018-10-27,7,3,1,24,0,3149
AVC040,2018-10-27,7,7,1,24,0,3198
AVC040,2018-10-28,1,3,1,24,0,2452
AVC040,2018-10-28,1,7,1,24,0,2413
AVC040,2018-10-29,2,3,1,24,0,3277
AVC040,2018-10-29,2,7,1,24,0,3350
AVC040,2018-10-30,3,3,1,24,0,3442
AVC040,2018-10-30,3,7,1,24,0,3452
AVC040,2018-10-31,4,3,1,24,0,3383
AVC040,2018-10-31,4,7,1,24,0,3317
