station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2018-08-01,4,3,1,24,0,3607
AVC040,2018-08-01,4,7,1,24,0,3538
AVC040,2018-08-02,5,3,1,24,0,3620
AVC040,2018-08-02,5,7,1,24,0,3466
AVC040,2018-08-03,6,3,1,24,0,3906
AVC040,2018-08-03,6,7,1,24,0,3847
AVC040,2018-08-04,7,3,1,24,0,2842
AVC040,2018-08-04,7,7,1,24,0,2870
AVC040,2018-08-05,1,3,1,24,0,2314
AVC040,2018-08-05,1,7,1,24,0,2347
AVC040,2018-08-06,2,3,1,24,0,3439
AVC040,2018-08-06,2,7,1,24,0,3392
AVC040,2018-08-07,3,3,1,24,0,3472
AVC040,2018-08-07,3,7,1,24,0,3493
AVC040,2018-08-08,4,3,1,24,0,3327
AVC040,2018-08-08,4,7,1,24,0,3339
AVC040,2018-08-09,5,3,1,24,0,3651
AVC040,2018-08-09,5,7,1,24,0,3582
AVC040,2018-08-10,6,3,1,24,0,3880
AVC040,2018-08-10,6,7,1,24,0,3829
AVC040,2018-08-11,7,3,1,24,0,3105
AVC040,2018-08-11,7,7,1,24,0,3069
AVC040,2018-08-12,1,3,1,24,0,2266
AVC040,2018-08-12,1,7,1,24,0,2274
AVC040,2018-08-13,2,3,1,24,0,3214
AVC040,2018-08-13,2,7,1,24,0,3244
AVC040,2018-08-14,3,3,1,24,0,3340
AVC040,2018-08-14,3,7,1,24,0,3358
AVC040,2018-08-15,4,3,1,24,0,3501
AVC040,2018-08-15,4,7,1,24,0,3461
AVC040,2018-08-16,5,3,1,24,0,3386
AVC040,2018-08-16,5,7,1,24,0,3400
AVC040,2018-08-17,6,3,1,24,0,3758
AVC040,2018-08-17,6,7,1,24,0,3724
AVC040,2018-08-18,7,3,1,24,0,2838
AVC040,2018-08-18,7,7,1,24,0,2862
AVC040,2018-08-19,1,3,1,24,0,2081
AVC040,2018-08-19,1,7,1,24,0,2145
AVC040,2018-08-20,2,3,1,24,0,3277
AVC040,2018-08-20,2,7,1,24,0,3265
AVC040,2018-08-21,3,3,1,24,0,3484
AVC040,2018-08-21,3,7,1,24,0,3440
AVC040,2018-08-22,4,3,1,24,0,3413
AVC040,2018-08-22,4,7,1,24,0,3431
AVC040,2018-08-23,5,3,1,24,0,3492
AVC040,2018-08-23,5,7,1,24,0,3427
AVC040,2018-08-24,6,3,1,24,0,3869
AVC040,2018-08-24,6,7,1,24,0,3793
AVC040,2018-08-25,7,3,1,24,0,3382
AVC040,2018-08-25,7,7,1,24,0,3326
AVC040,2018-08-26,1,3,1,24,0,2267
AVC040,2018-08-26,1,7,1,24,0,2470
AVC040,2018-08-27,2,3,1,24,0,3274
AVC040,2018-08-27,2,7,1,24,0,3232
AVC040,2018-08-28,3,3,1,24,0,3361
AVC040,2018-08-28,3,7,1,24,0,3305
AVC040,2018-08-29,4,3,1,24,0,3410
AVC040,2018-08-29,4,7,1,24,0,3302
AVC040,2018-08-30,5,3,1,24,0,3557
AVC040,2018-08-30,5,7,1,24,0,3513
AVC040,2018-08-31,6,3,1,24,0,4215
AVC040,2018-08-31,6,7,1,24,0,3851
