station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2019-03-01,6,3,1,24,0,3818
AVC040,2019-03-01,6,7,1,24,0,3708
AVC040,2019-03-02,7,3,1,24,0,2486
AVC040,2019-03-02,7,7,1,24,0,2514
AVC040,2019-03-03,1,3,1,24,0,1259
AVC040,2019-03-03,1,7,1,24,0,1316
AVC040,2019-03-04,2,3,1,24,0,2459
AVC040,2019-03-04,2,7,1,24,0,2478
AVC040,2019-03-05,3,3,1,24,0,3498
AVC040,2019-03-05,3,7,1,24,0,3441
AVC040,2019-03-06,4,3,1,24,0,3390
AVC040,2019-03-06,4,7,1,24,0,3408
AVC040,2019-03-07,5,3,1,24,0,3617
AVC040,2019-03-07,5,7,1,24,0,3619
AVC040,2019-03-08,6,3,1,24,0,3822
AVC040,2019-03-08,6,7,1,24,0,3718
AVC040,2019-03-09,7,3,1,24,0,2886
AVC040,2019-03-09,7,7,1,24,0,2903
AVC040,2019-03-11,2,3,1,24,0,3296
AVC040,2019-03-11,2,7,1,24,0,3428
AVC040,2019-03-12,3,3,1,24,0,3242
AVC040,2019-03-12,3,7,1,24,0,3258
AVC040,2019-03-13,4,3,1,24,0,3100
AVC040,2019-03-13,4,7,1,24,0,3115
AVC040,2019-03-14,5,3,1,24,0,3462
AVC040,2019-03-14,5,7,1,24,0,3386
AVC040,2019-03-15,6,3,1,24,0,3832
AVC040,2019-03-15,6,7,1,24,0,3800
AVC040,2019-03-16,7,3,1,24,0,2952
AVC040,2019-03-16,7,7,1,24,0,2859
AVC040,2019-03-17,1,3,1,24,0,2360
AVC040,2019-03-17,1,7,1,24,0,2420
AVC040,2019-03-18,2,3,1,24,0,3433
AVC040,2019-03-18,2,7,1,24,0,3423
AVC040,2019-03-19,3,3,1,24,0,3550
AVC040,2019-03-19,3,7,1,24,0,3569
AVC040,2019-03-20,4,3,1,24,0,3480
AVC040,2019-03-20,4,7,1,24,0,3451
AVC040,2019-03-21,5,3,1,24,0,3661
AVC040,2019-03-21,5,7,1,24,0,3540
AVC040,2019-03-22,6,3,1,24,0,3696
AVC040,2019-03-22,6,7,1,24,0,3657
AVC040,2019-03-23,7,3,1,24,0,2709
AVC040,2019-03-23,7,7,1,24,0,2679
AVC040,2019-03-24,1,3,1,24,0,2311
AVC040,2019-03-24,1,7,1,24,0,2323
AVC040,2019-03-25,2,3,1,24,0,3448
AVC040,2019-03-25,2,7,1,24,0,3441
AVC040,2019-03-26,3,3,1,24,0,3485
AVC040,2019-03-26,3,7,1,24,0,3428
AVC040,2019-03-27,4,3,1,24,0,3537
AVC040,2019-03-27,4,7,1,24,0,3553
AVC040,2019-03-28,5,3,1,24,0,3623
AVC040,2019-03-28,5,7,1,24,0,3559
AVC040,2019-03-29,6,3,1,24,0,3679
AVC040,2019-03-29,6,7,1,24,0,3638
AVC040,2019-03-30,7,3,1,24,0,2754
AVC040,2019-03-30,7,7,1,24,0,2766
AVC040,2019-03-31,1,3,1,24,0,2224
AVC040,2019-03-31,1,7,1,24,0,2164
