station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2015-04-01,4,3,1,24,0,3393
AVC040,2015-04-01,4,7,1,24,0,3351
AVC040,2015-04-02,5,3,1,24,0,3607
AVC040,2015-04-02,5,7,1,24,0,3536
AVC040,2015-04-03,6,3,1,24,0,3588
AVC040,2015-04-03,6,7,1,24,0,3545
AVC040,2015-04-04,7,3,1,24,0,2771
AVC040,2015-04-04,7,7,1,24,0,2765
AVC040,2015-04-05,1,3,1,24,0,2196
AVC040,2015-04-05,1,7,1,24,0,2321
AVC040,2015-04-06,2,3,1,24,0,3193
AVC040,2015-04-06,2,7,1,24,0,3260
AVC040,2015-04-07,3,3,1,24,0,3439
AVC040,2015-04-07,3,7,1,24,0,3491
AVC040,2015-04-08,4,3,1,24,0,3253
AVC040,2015-04-08,4,7,1,24,0,3284
AVC040,2015-04-09,5,3,1,24,0,3273
AVC040,2015-04-09,5,7,1,24,0,3305
AVC040,2015-04-10,6,3,1,24,0,3723
AVC040,2015-04-10,6,7,1,24,0,3699
AVC040,2015-04-11,7,3,1,24,0,2916
AVC040,2015-04-11,7,7,1,24,0,2947
AVC040,2015-04-12,1,3,1,24,0,2167
AVC040,2015-04-12,1,7,1,24,0,2274
AVC040,2015-04-13,2,3,1,24,0,2847
AVC040,2015-04-13,2,7,1,24,0,2882
AVC040,2015-04-14,3,3,1,24,0,3092
AVC040,2015-04-14,3,7,1,24,0,3089
AVC040,2015-04-15,4,3,1,24,0,3324
AVC040,2015-04-15,4,7,1,24,0,3277
AVC040,2015-04-16,5,3,1,24,0,3506
AVC040,2015-04-16,5,7,1,24,0,3485
AVC040,2015-04-17,6,3,1,24,0,3548
AVC040,2015-04-17,6,7,1,24,0,3537
AVC040,2015-04-18,7,3,1,24,0,2688
AVC040,2015-04-18,7,7,1,24,0,2686
AVC040,2015-04-19,1,3,1,24,0,2066
AVC040,2015-04-19,1,7,1,24,0,2049
AVC040,2015-04-20,2,3,1,24,0,3139
AVC040,2015-04-20,2,7,1,24,0,3181
AVC040,2015-04-21,3,3,1,24,0,3318
AVC040,2015-04-21,3,7,1,24,0,3334
AVC040,2015-04-22,4,3,1,24,0,3108
AVC040,2015-04-22,4,7,1,24,0,3153
AVC040,2015-04-23,5,3,1,24,0,3379
AVC040,2015-04-23,5,7,1,24,0,3376
AVC040,2015-04-24,6,3,1,24,0,3523
AVC040,2015-04-24,6,7,1,24,0,3440
AVC040,2015-04-25,7,3,1,24,0,3010
AVC040,2015-04-25,7,7,1,24,0,3032
AVC040,2015-04-26,1,3,1,24,0,2244
AVC040,2015-04-26,1,7,1,24,0,2257
AVC040,2015-04-27,2,3,1,24,0,2864
AVC040,2015-04-27,2,7,1,24,0,2938
AVC040,2015-04-28,3,3,1,24,0,3033
AVC040,2015-04-28,3,7,1,24,0,3031
AVC040,2015-04-29,4,3,1,24,0,3258
AVC040,2015-04-29,4,7,1,24,0,3259
AVC040,2015-04-30,5,3,1,24,0,3466
AVC040,2015-04-30,5,7,1,24,0,3537
