station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2015-12-01,3,3,1,24,0,3139
AVC040,2015-12-01,3,7,1,24,0,3190
AVC040,2015-12-02,4,3,1,24,0,3123
AVC040,2015-12-02,4,7,1,24,0,3191
AVC040,2015-12-03,5,3,1,24,0,3367
AVC040,2015-12-03,5,7,1,24,0,3354
AVC040,2015-12-04,6,3,1,24,0,3529
AVC040,2015-12-04,6,7,1,24,0,3534
AVC040,2015-12-05,7,3,1,24,0,2764
AVC040,2015-12-05,7,7,1,24,0,2824
AVC040,2015-12-06,1,3,1,24,0,2098
AVC040,2015-12-06,1,7,1,24,0,2062
AVC040,2015-12-07,2,3,1,24,0,3245
AVC040,2015-12-07,2,7,1,24,0,3243
AVC040,2015-12-08,3,3,1,24,0,3261
AVC040,2015-12-08,3,7,1,24,0,3232
AVC040,2015-12-09,4,3,1,24,0,3323
AVC040,2015-12-09,4,7,1,24,0,3284
AVC040,2015-12-10,5,3,1,24,0,3502
AVC040,2015-12-10,5,7,1,24,0,3463
AVC040,2015-12-11,6,3,1,24,0,3696
AVC040,2015-12-11,6,7,1,24,0,3743
AVC040,2015-12-12,7,3,1,24,0,2955
AVC040,2015-12-12,7,7,1,24,0,2997
AVC040,2015-12-13,1,3,1,24,0,1944
AVC040,2015-12-13,1,7,1,24,0,1901
AVC040,2015-12-15,3,3,1,24,0,3211
AVC040,2015-12-15,3,7,1,24,0,3200
AVC040,2015-12-16,4,3,1,24,0,3319
AVC040,2015-12-16,4,7,1,24,0,3315
AVC040,2015-12-17,5,3,1,24,0,3295
AVC040,2015-12-17,5,7,1,24,0,3357
AVC040,2015-12-18,6,3,1,24,0,3670
AVC040,2015-12-18,6,7,1,24,0,3665
AVC040,2015-12-19,7,3,1,24,0,2806
AVC040,2015-12-19,7,7,1,24,0,2815
AVC040,2015-12-20,1,3,1,24,0,2140
AVC040,2015-12-20,1,7,1,24,0,2150
AVC040,2015-12-21,2,3,1,24,0,3257
AVC040,2015-12-21,2,7,1,24,0,3272
AVC040,2015-12-22,3,3,1,24,0,3286
AVC040,2015-12-22,3,7,1,24,0,3265
AVC040,2015-12-23,4,3,1,24,0,3456
AVC040,2015-12-23,4,7,1,24,0,3455
AVC040,2015-12-24,5,3,1,24,0,2817
AVC040,2015-12-24,5,7,1,24,0,2737
AVC040,2015-12-25,6,3,1,24,0,2145
AVC040,2015-12-25,6,7,1,24,0,2135
AVC040,2015-12-26,7,3,1,24,0,2047
AVC040,2015-12-26,7,7,1,24,0,2062
AVC040,2015-12-27,1,3,1,24,0,1015
AVC040,2015-12-27,1,7,1,24,0,1096
AVC040,2015-12-28,2,3,1,24,0,1326
AVC040,2015-12-28,2,7,1,24,0,1352
AVC040,2015-12-29,3,3,1,24,0,2398
AVC040,2015-12-29,3,7,1,24,0,2485
AVC040,2015-12-30,4,3,1,24,0,2819
AVC040,2015-12-30,4,7,1,24,0,2869
AVC040,2015-12-31,5,3,1,24,0,2825
AVC040,2015-12-31,5,7,1,24,0,2899
