name,n,pearson,spearman,signal_mean,target_mean
hormuz_d_vs_f1,259,0.08647589843945189,0.14618106645518553,0.023533737819452102,0.001849187071214035
hormuz_d_vs_rv5,259,0.005521505564674496,0.014605515541501465,0.023533737819452102,41.363962300990515
hormuz_lvl_vs_f1,260,-0.03820178993572405,-0.01515969823311805,50.01062271062271,0.0020414134416744424
bering_d_vs_f1,259,0.002103060410618925,-0.03987174759129145,-0.012226512226512234,0.001849187071214035
suez_d_vs_f1,259,-0.026494387856195824,-0.023755842168219563,0.025740025740025745,0.001849187071214035
malacca_d_vs_f1,259,0.0008630583710432253,0.018246137056967884,0.060764846479132203,0.001849187071214035
