name,n,pearson,spearman,signal_mean,target_mean
cushing_d_vs_f1,2135,0.20075656659664579,-0.016102082203451988,-0.03185011709601874,0.0006631670682676465
cushing_d_vs_rv5,2135,0.03319583489725934,-0.006727755067862666,-0.03185011709601874,37.62804415264353
pizza_d_vs_f1,2135,0.03428492968765236,0.04757666461431825,-0.09508196721311475,0.0006631670682676465
spr_d_vs_f1,2135,0.04238343714678216,-0.015496863686313122,0.10257611241217798,0.0006631670682676465
