station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2019-05-01,4,3,1,24,0,3382
AVC040,2019-05-01,4,7,1,24,0,3396
AVC040,2019-05-02,5,3,1,24,0,3551
AVC040,2019-05-02,5,7,1,24,0,3448
AVC040,2019-05-03,6,3,1,24,0,3720
AVC040,2019-05-03,6,7,1,24,0,3634
AVC040,2019-05-04,7,3,1,24,0,3184
AVC040,2019-05-04,7,7,1,24,0,3043
AVC040,2019-05-05,1,3,1,24,0,2429
AVC040,2019-05-05,1,7,1,24,0,2521
AVC040,2019-05-06,2,3,1,24,0,3386
AVC040,2019-05-06,2,7,1,24,0,3435
AVC040,2019-05-07,3,3,1,24,0,3419
AVC040,2019-05-07,3,7,1,24,0,3438
AVC040,2019-05-08,4,3,1,24,0,3221
AVC040,2019-05-08,4,7,1,24,0,3131
AVC040,2019-05-09,5,3,1,24,0,3701
AVC040,2019-05-09,5,7,1,24,0,3619
AVC040,2019-05-10,6,3,1,24,0,4195
AVC040,2019-05-10,6,7,1,24,0,4040
AVC040,2019-05-11,7,3,1,24,0,3461
AVC040,2019-05-11,7,7,1,24,0,3453
AVC040,2019-05-12,1,3,1,24,0,2605
AVC040,2019-05-12,1,7,1,24,0,2687
AVC040,2019-05-13,2,3,1,24,0,3537
AVC040,2019-05-13,2,7,1,24,0,3458
AVC040,2019-05-14,3,3,1,24,0,3641
AVC040,2019-05-14,3,7,1,24,0,3592
AVC040,2019-05-15,4,3,1,24,0,3660
AVC040,2019-05-15,4,7,1,24,0,3536
AVC040,2019-05-16,5,3,1,24,0,3777
AVC040,2019-05-16,5,7,1,24,0,3624
AVC040,2019-05-17,6,3,1,24,0,4097
AVC040,2019-05-17,6,7,1,24,0,3984
AVC040,2019-05-18,7,3,1,24,0,2501
AVC040,2019-05-18,7,7,1,24,0,2527
AVC040,2019-05-19,1,3,1,24,0,2497
AVC040,2019-05-19,1,7,1,24,0,2491
AVC040,2019-05-20,2,3,1,24,0,2446
AVC040,2019-05-20,2,7,1,24,0,2323
AVC040,2019-05-21,3,3,1,24,0,2950
AVC040,2019-05-21,3,7,1,24,0,2944
AVC040,2019-05-22,4,3,1,24,0,3630
AVC040,2019-05-22,4,7,1,24,0,3591
AVC040,2019-05-23,5,3,1,24,0,4489
AVC040,2019-05-23,5,7,1,24,0,4430
AVC040,2019-05-24,6,3,1,24,0,4027
AVC040,2019-05-24,6,7,1,24,0,3780
AVC040,2019-05-25,7,3,1,24,0,2884
AVC040,2019-05-25,7,7,1,24,0,2829
AVC040,2019-05-26,1,3,1,24,0,2639
AVC040,2019-05-26,1,7,1,24,0,2671
AVC040,2019-05-27,2,3,1,24,0,2849
AVC040,2019-05-27,2,7,1,24,0,2873
AVC040,2019-05-28,3,3,1,24,0,3802
AVC040,2019-05-28,3,7,1,24,0,3713
AVC040,2019-05-29,4,3,1,24,0,3430
AVC040,2019-05-29,4,7,1,24,0,3377
AVC040,2019-05-30,5,3,1,24,0,3647
AVC040,2019-05-30,5,7,1,24,0,3654
AVC040,2019-05-31,6,3,1,24,0,4098
AVC040,2019-05-31,6,7,1,24,0,3971
