station_id,date,day_of_week,direction,lane,hours_present,hours_missing,day_total_veh
AVC040,2019-06-01,7,3,1,24,0,3132
AVC040,2019-06-01,7,7,1,24,0,3110
AVC040,2019-06-02,1,3,1,24,0,2403
AVC040,2019-06-02,1,7,1,24,0,2298
AVC040,2019-06-03,2,3,1,24,0,3561
AVC040,2019-06-03,2,7,1,24,0,3571
AVC040,2019-06-04,3,3,1,24,0,3632
AVC040,2019-06-04,3,7,1,24,0,3620
AVC040,2019-06-05,4,3,1,24,0,3624
AVC040,2019-06-05,4,7,1,24,0,3544
AVC040,2019-06-06,5,3,1,24,0,3407
AVC040,2019-06-06,5,7,1,24,0,3343
AVC040,2019-06-07,6,3,1,24,0,3919
AVC040,2019-06-07,6,7,1,24,0,3832
AVC040,2019-06-08,7,3,1,24,0,3098
AVC040,2019-06-08,7,7,1,24,0,3072
AVC040,2019-06-09,1,3,1,24,0,2270
AVC040,2019-06-09,1,7,1,24,0,2216
AVC040,2019-06-10,2,3,1,24,0,3507
AVC040,2019-06-10,2,7,1,24,0,3462
AVC040,2019-06-11,3,3,1,24,0,3574
AVC040,2019-06-11,3,7,1,24,0,3559
AVC040,2019-06-12,4,3,1,24,0,3609
AVC040,2019-06-12,4,7,1,24,0,3481
AVC040,2019-06-13,5,3,1,24,0,3677
AVC040,2019-06-13,5,7,1,24,0,3654
AVC040,2019-06-14,6,3,1,24,0,3877
AVC040,2019-06-14,6,7,1,24,0,3807
AVC040,2019-06-15,7,3,1,24,0,3071
AVC040,2019-06-15,7,7,1,24,0,2952
AVC040,2019-06-16,1,3,1,24,0,2397
AVC040,2019-06-16,1,7,1,24,0,2456
AVC040,2019-06-17,2,3,1,24,0,3328
AVC040,2019-06-17,2,7,1,24,0,3286
AVC040,2019-06-18,3,3,1,24,0,3480
AVC040,2019-06-18,3,7,1,24,0,3435
AVC040,2019-06-19,4,3,1,24,0,3407
AVC040,2019-06-19,4,7,1,24,0,3374
AVC040,2019-06-20,5,3,1,24,0,3657
AVC040,2019-06-20,5,7,1,24,0,3547
AVC040,2019-06-21,6,3,1,24,0,3757
AVC040,2019-06-21,6,7,1,24,0,3736
AVC040,2019-06-22,7,3,1,24,0,2770
AVC040,2019-06-22,7,7,1,24,0,2741
AVC040,2019-06-23,1,3,1,24,0,2047
AVC040,2019-06-23,1,7,1,24,0,2139
AVC040,2019-06-24,2,3,1,24,0,3404
AVC040,2019-06-24,2,7,1,24,0,3373
AVC040,2019-06-25,3,3,1,24,0,3508
AVC040,2019-06-25,3,7,1,24,0,3455
AVC040,2019-06-26,4,3,1,24,0,3659
AVC040,2019-06-26,4,7,1,24,0,3526
AVC040,2019-06-27,5,3,1,24,0,3559
AVC040,2019-06-27,5,7,1,24,0,3577
AVC040,2019-06-28,6,3,1,24,0,3886
AVC040,2019-06-28,6,7,1,24,0,3733
AVC040,2019-06-29,7,3,1,24,0,3104
AVC040,2019-06-29,7,7,1,24,0,3005
AVC040,2019-06-30,1,3,1,24,0,2615
AVC040,2019-06-30,1,7,1,24,0,2707
